Restaurant name,Order ID,Platform Key,Restaurant ID,Order status,Created at,Accepted at,Cancelled at,Cancellation reason,Cancellation owner,Rejected at,Rejection reason,Dispatched at,Delivered at,Address,Transport type,Payment type,Payment method,Food value,Packaging charges,Discount,Voucher,Minimum order value fee,Delivery Fee,Items,Preorder,Billable Status
1010湘個人餐盒 (淡水店),kjiv-tnu7,FP_TW,kjiv,Delivered,2021-10-03 14:46,2021-10-03 17:21,,,,,,2021-10-03 17:55,2021-10-03 18:09,New Taipei City,Platform delivery,Online,cybersource_creditcard,260,0,0,50,0,0,1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒],yes,yes
大心泰式麵食 (台中勤美店),ks57-1m4w,FP_TW,ks57,Delivered,2021-10-03 11:31,2021-10-03 11:32,,,,,,2021-10-03 12:00,2021-10-03 12:10,South District 402,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,0,"1 酸辣海陸系列 [1 酸辣海陸麵【河粉】], 1 清燉越南牛肉河粉",no,yes
大心泰式麵食 (台中勤美店),ks57-2o50,FP_TW,ks57,Delivered,2021-10-03 18:04,2021-10-03 18:05,,,,,,2021-10-03 18:42,2021-10-03 18:49,北區 404,Platform delivery,Cash,COD,538,0,0,0,0,29,"2 咖哩雞腿麵, 2 蝦醬雞翅",no,yes
大心泰式麵食 (台中勤美店),ks57-50sq,FP_TW,ks57,Delivered,2021-10-03 12:26,2021-10-03 12:27,,,,,,2021-10-03 13:07,2021-10-03 13:16,Nantun District 408,Platform delivery,Cash,COD,613,0,0,0,0,49,"1 裝熟蛋打拋豬肉飯 [1 溏心蛋], 1 椒麻雞拌麵 [1 溏心蛋], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (台中勤美店),ks57-e8pl,FP_TW,ks57,Delivered,2021-10-03 13:54,2021-10-03 13:56,,,,,,2021-10-03 14:12,2021-10-03 14:20,Taichung City 408,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,29,1 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】],no,yes
大心泰式麵食 (台中勤美店),ks57-faqz,FP_TW,ks57,Delivered,2021-10-03 14:07,2021-10-03 14:09,,,,,,2021-10-03 14:25,2021-10-03 14:38,Taichung City 407,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,29,1 裝熟蛋打拋豬肉飯,no,yes
大心泰式麵食 (台中勤美店),ks57-ftht,FP_TW,ks57,Delivered,2021-10-03 17:11,2021-10-03 17:12,,,,,,,2021-10-03 17:35,,Pickup,Online,ApplePay,200,0,0,40,0,0,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】],no,yes
大心泰式麵食 (台中勤美店),ks57-q1mi,FP_TW,ks57,Delivered,2021-10-03 11:50,2021-10-03 11:53,,,,,,2021-10-03 12:10,2021-10-03 12:28,南屯區 408,Platform delivery,Online,cybersource_creditcard,703,0,0,0,0,35,"1 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】], 1 裝熟蛋打拋豬肉飯, 1 青檸可樂, 1 蝦醬雞翅, 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (台中勤美店),ks57-yrm4,FP_TW,ks57,Delivered,2021-10-03 16:43,2021-10-03 16:45,,,,,,2021-10-03 17:06,2021-10-03 17:22,南屯區 408,Platform delivery,Online,Credit Card,950,0,0,0,0,35,"2 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【公仔麵】]",no,yes
小香餐盒 (松山店),l3fl-4ksg,FP_TW,l3fl,Delivered,2021-10-03 12:49,2021-10-03 12:50,,,,,,2021-10-03 13:02,2021-10-03 13:07,Taipei City 10491,Platform delivery,Online,ApplePay,160,0,0,0,0,29,1 湖南小炒肉飯盒,no,yes
瓦城泰國料理 (新竹竹北店),l5m6-c3hm,FP_TW,l5m6,Delivered,2021-10-03 15:05,2021-10-03 16:30,,,,,,,2021-10-03 17:48,,Pickup,Online,cybersource_creditcard,660,0,66,20,0,0,"1 花生蝦滋圈, 1 三色糖醋排骨",yes,yes
瓦城泰國料理 (新竹竹北店),l5m6-kb5y,FP_TW,l5m6,Delivered,2021-10-03 15:45,2021-10-03 16:51,,,,,,2021-10-03 17:14,2021-10-03 17:23,竹北市 302,Platform delivery,Online,Credit Card,820,0,0,0,0,60,"1 芝麻酥蝦餅, 1 蝦醬四季豆, 1 椰汁炒牛肉",yes,yes
瓦城泰國料理 (新竹竹北店),l5m6-krw3,FP_TW,l5m6,Delivered,2021-10-03 16:31,2021-10-03 16:50,,,,,,,2021-10-03 17:48,,Pickup,Online,ApplePay,1525,0,0,0,0,0,"1 泰式香辣蝦燒, 1 BBQ嫩烤松阪豬, 1 椰汁炒牛肉, 1 蝦醬四季豆, 1 三色糖醋排骨",yes,yes
瓦城泰國料理 (新竹竹北店),l5m6-lvvr,FP_TW,l5m6,Delivered,2021-10-03 11:25,2021-10-03 11:28,,,,,,2021-10-03 11:59,2021-10-03 12:05,竹北市 302,Platform delivery,Online,ApplePay,1460,0,0,60,0,0,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 泰式中卷沙律",no,yes
瓦城泰國料理 (新竹竹北店),l5m6-oy79,FP_TW,l5m6,Delivered,2021-10-03 11:03,2021-10-03 11:16,,,,,,2021-10-03 12:00,2021-10-03 12:13,竹北市 302,Platform delivery,Cash,COD,2491,0,0,0,0,60,"4 冰鎮檸檬香綠茶【400ml】, 1 綠咖哩椰汁雞, 1 辣炒豬肉, 1 辣炒高麗菜, 1 BBQ嫩烤松阪豬, 1 三色糖醋排骨, 1 酸辣海鮮湯, 1 泰式中卷沙律",yes,yes
大心泰式麵食 (EXPRESS店),ljgo-0fes,FP_TW,ljgo,Delivered,2021-10-03 16:07,2021-10-03 16:08,,,,,,2021-10-03 16:20,2021-10-03 16:30,信義區 110,Platform delivery,Online,balance,250,0,0,0,0,0,1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】],no,yes
瓦城泰國料理 (大安店),lssv-dfs3,FP_TW,lssv,Delivered,2021-10-03 11:17,2021-10-03 11:22,,,,,,2021-10-03 11:48,2021-10-03 11:57,Taipei City 106,Platform delivery,Online,cybersource_creditcard,2970,0,0,0,0,0,"1 綠咖哩椰汁雞, 2 三色糖醋排骨, 2 海鮮什蔬沙律, 1 風味椒麻雞, 1 經典人氣 2人餐 [1 辣炒豬肉, 1 紅藜米]",no,yes
瓦城泰國料理 (大安店),lssv-duzk,FP_TW,lssv,Delivered,2021-10-03 19:17,2021-10-03 19:20,,,,,,2021-10-03 19:48,2021-10-03 19:59,Taipei City 106,Platform delivery,Online,cybersource_creditcard,1932,0,0,30,0,0,"1 三色糖醋排骨, 1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 2 泰國茉莉香米, 2 紅藜米, 1 泰國冰奶茶【400ml】, 1 冰鎮檸檬香綠茶【400ml】, 1 椰子汁【280ml】, 1 芝麻酥蝦餅, 1 辣炒豬肉",no,yes
1010湘個人餐盒 (中和店),m83k-q2b5,FP_TW,m83k,Delivered,2021-10-03 13:47,2021-10-03 16:52,,,,,,2021-10-03 17:06,2021-10-03 17:19,土城區,Platform delivery,Online,cybersource_creditcard,820,0,0,59,0,59,"1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 2 3.5杯雞餐盒 [1 3.5杯雞餐盒]",yes,yes
1010湘個人餐盒 (中和店),m83k-wknw,FP_TW,m83k,Delivered,2021-10-03 17:12,2021-10-03 17:13,,,,,,,2021-10-03 17:42,,Pickup,Online,cybersource_creditcard,950,0,0,100,0,0,"1 蔥爆鮮嫩牛餐盒 [1 蔥爆鮮嫩牛餐盒], 2 酥炸口水雞餐盒, 1 宮保雞丁餐盒 [1 宮保雞丁餐盒]",no,yes
瓦城泰國料理 (台南大遠百店),migx-3gat,FP_TW,migx,Delivered,2021-10-03 17:27,2021-10-03 17:29,,,,,,2021-10-03 18:05,2021-10-03 18:13,北區 704,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,0,"1 辣炒豬肉, 1 蠔油炒時蔬, 1 泰國茉莉香米",no,yes
瓦城泰國料理 (台南大遠百店),migx-flum,FP_TW,migx,Delivered,2021-10-03 19:11,2021-10-03 19:13,,,,,,2021-10-03 20:07,2021-10-03 20:25,Tainan City 710,Platform delivery,Cash,COD,399,0,0,0,0,30,"1 泰式咖哩雞, 1 泰國冰奶茶【400ml】",no,yes
瓦城泰國料理 (台南大遠百店),migx-uxla,FP_TW,migx,Delivered,2021-10-03 13:09,2021-10-03 16:39,,,,,,2021-10-03 17:20,2021-10-03 17:32,Tainan City 701,Platform delivery,Online,cybersource_creditcard,1645,0,0,0,0,30,"1 芝麻酥蝦餅, 1 三色糖醋排骨, 1 風味椒麻雞, 1 BBQ嫩烤松阪豬, 1 海鮮什蔬沙律",yes,yes
瓦城泰國料理 (台南大遠百店),migx-v6ea,FP_TW,migx,Delivered,2021-10-03 15:53,2021-10-03 15:56,,,,,,2021-10-03 16:31,2021-10-03 16:51,Tainan City 701,Platform delivery,Online,cybersource_creditcard,2145,0,0,0,0,30,"1 綠咖哩椰汁雞, 1 辣炒高麗菜, 1 蝦醬四季豆, 1 芝麻酥蝦餅, 1 泰式中卷沙律, 1 辣炒豬肉, 1 BBQ嫩烤松阪豬, 2 紅藜米, 6 泰國茉莉香米",no,yes
大心泰式麵食 (新店家樂福店),mt02-005p,FP_TW,mt02,Delivered,2021-10-03 11:30,2021-10-03 11:31,,,,,,2021-10-03 12:03,2021-10-03 12:22,New Taipei City 231,Platform delivery,Online,cybersource_creditcard,703,0,0,50,0,39,"1 泰國奶茶, 1 搖滾青木瓜沙律, 1 酥炸蝦醬雞米花, 1 清燉越南牛肉河粉, 1 裝熟蛋椒麻雞飯",no,yes
大心泰式麵食 (新店家樂福店),mt02-0dgk,FP_TW,mt02,Delivered,2021-10-03 17:28,2021-10-03 17:29,,,,,,2021-10-03 18:00,2021-10-03 18:15,New Taipei City 231,Platform delivery,Online,ApplePay,279,0,0,0,0,0,1 清燉越南牛肉河粉 [1 溏心蛋],no,yes
大心泰式麵食 (新店家樂福店),mt02-2v59,FP_TW,mt02,Delivered,2021-10-03 15:28,2021-10-03 15:29,,,,,,2021-10-03 16:09,2021-10-03 16:37,Taipei City 116,Platform delivery,Cash,COD,423,0,0,0,0,59,"1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】, 1 溏心蛋], 1 蝦醬雞翅, 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (新店家樂福店),mt02-4d9u,FP_TW,mt02,Delivered,2021-10-03 18:28,2021-10-03 18:30,,,,,,2021-10-03 18:55,2021-10-03 19:02,New Taipei City 231,Platform delivery,Cash,COD,850,0,0,0,0,29,"2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】], 1 清燉越南牛肉河粉, 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】]",no,yes
大心泰式麵食 (新店家樂福店),mt02-6f7w,FP_TW,mt02,Delivered,2021-10-03 11:27,2021-10-03 11:29,,,,,,2021-10-03 11:53,2021-10-03 12:02,新北市 231,Platform delivery,Online,cybersource_creditcard,475,0,0,0,0,19,"2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (新店家樂福店),mt02-6p3j,FP_TW,mt02,Delivered,2021-10-03 19:20,2021-10-03 19:21,,,,,,2021-10-03 19:56,2021-10-03 20:03,文山區 116,Platform delivery,Cash,COD,279,0,0,0,0,39,"1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【拉麵】, 1 溏心蛋]",no,yes
大心泰式麵食 (新店家樂福店),mt02-8p7k,FP_TW,mt02,Delivered,2021-10-03 12:45,2021-10-03 12:46,,,,,,2021-10-03 13:12,2021-10-03 13:26,Xindian District 231,Platform delivery,Online,cybersource_creditcard,400,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】]",no,yes
大心泰式麵食 (新店家樂福店),mt02-akek,FP_TW,mt02,Delivered,2021-10-03 16:57,2021-10-03 16:58,,,,,,2021-10-03 17:27,2021-10-03 17:35,文山區 116,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】],no,yes
大心泰式麵食 (新店家樂福店),mt02-e8sp,FP_TW,mt02,Delivered,2021-10-03 19:55,2021-10-03 19:56,,,,,,2021-10-03 20:08,2021-10-03 20:20,Taipei City 116,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,59,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】],no,yes
大心泰式麵食 (新店家樂福店),mt02-ea1e,FP_TW,mt02,Delivered,2021-10-03 19:02,2021-10-03 19:03,,,,,,2021-10-03 19:31,2021-10-03 19:45,Taipei City 116,Platform delivery,Cash,COD,348,0,0,30,0,0,"1 泰國奶茶, 1 酸辣海鮮系列 [1 酸辣海鮮麵【拉麵】, 1 溏心蛋]",no,yes
大心泰式麵食 (新店家樂福店),mt02-fo5b,FP_TW,mt02,Delivered,2021-10-03 19:36,2021-10-03 19:37,,,,,,2021-10-03 19:52,2021-10-03 20:02,文山區 116,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】],no,yes
大心泰式麵食 (新店家樂福店),mt02-grdu,FP_TW,mt02,Delivered,2021-10-03 11:06,2021-10-03 11:07,,,,,,2021-10-03 11:16,2021-10-03 11:26,新北市 231,Platform delivery,Online,cybersource_creditcard,729,0,0,30,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】, 1 溏心蛋], 1 清燉越南牛肉河粉, 1 裝熟蛋打拋豬肉飯",no,yes
大心泰式麵食 (新店家樂福店),mt02-haqd,FP_TW,mt02,Delivered,2021-10-03 13:20,2021-10-03 13:21,,,,,,2021-10-03 13:40,2021-10-03 13:50,新店區 231,Platform delivery,Online,cybersource_creditcard,600,0,0,0,0,29,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】], 2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】]",no,yes
大心泰式麵食 (新店家樂福店),mt02-hkb9,FP_TW,mt02,Delivered,2021-10-03 20:02,2021-10-03 20:04,,,,,,2021-10-03 20:15,2021-10-03 20:29,新北市 231,Platform delivery,Online,cybersource_creditcard,680,0,0,0,0,39,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】], 1 裝熟蛋咖哩雞腿飯, 1 裝熟蛋椒麻雞飯",no,yes
大心泰式麵食 (新店家樂福店),mt02-i06q,FP_TW,mt02,Delivered,2021-10-03 15:34,2021-10-03 15:35,,,,,,2021-10-03 15:59,2021-10-03 16:10,文山區 116,Platform delivery,Online,cybersource_creditcard,250,0,0,0,0,0,1 清燉越南牛肉河粉,no,yes
大心泰式麵食 (新店家樂福店),mt02-juot,FP_TW,mt02,Delivered,2021-10-03 18:01,2021-10-03 18:02,,,,,,2021-10-03 18:44,2021-10-03 19:16,新店區 231,Platform delivery,Cash,COD,279,0,0,0,0,39,"1 酸辣海陸系列 [1 酸辣海陸麵【河粉】, 1 溏心蛋]",no,yes
大心泰式麵食 (新店家樂福店),mt02-m6d4,FP_TW,mt02,Delivered,2021-10-03 17:38,2021-10-03 17:39,,,,,,2021-10-03 18:12,2021-10-03 18:26,新店區 231,Platform delivery,Online,ApplePay,500,0,0,30,0,0,2 酸辣海陸系列 [1 酸辣海陸麵【拉麵】],no,yes
大心泰式麵食 (新店家樂福店),mt02-pvds,FP_TW,mt02,Delivered,2021-10-03 18:48,2021-10-03 18:49,,,,,,2021-10-03 19:13,2021-10-03 19:23,文山區 116,Platform delivery,Cash,COD,200,0,0,30,0,0,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】],no,yes
大心泰式麵食 (新店家樂福店),mt02-r1ho,FP_TW,mt02,Delivered,2021-10-03 13:09,2021-10-03 13:11,,,,,,2021-10-03 13:26,2021-10-03 13:48,New Taipei City 231,Platform delivery,Online,cybersource_creditcard,525,0,0,30,0,0,"1 清燉越南牛肉河粉, 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (新店家樂福店),mt02-sbm6,FP_TW,mt02,Delivered,2021-10-03 14:26,2021-10-03 14:28,,,,,,2021-10-03 14:51,2021-10-03 15:18,Taipei City 116,Platform delivery,Cash,COD,275,0,0,0,0,59,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (新店家樂福店),mt02-tp6e,FP_TW,mt02,Delivered,2021-10-03 17:26,2021-10-03 17:26,,,,,,,2021-10-03 17:38,,Pickup,Online,balance,600,0,60,85,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】]",no,yes
時時香 (微風南山店),n71y-3bae,FP_TW,n71y,Delivered,2021-10-03 12:41,2021-10-03 12:43,,,,,,2021-10-03 13:03,2021-10-03 13:13,台北市 106,Platform delivery,Online,cybersource_creditcard,940,0,0,0,0,39,"1 阿婆紅燒肉, 1 湘西高麗菜, 1 雲耳腐乳雞, 3 台梗九號優質米",no,yes
時時香 (微風南山店),n71y-3qdl,FP_TW,n71y,Delivered,2021-10-03 20:36,2021-10-03 20:39,,,,,,2021-10-03 21:06,2021-10-03 21:20,Taipei City,Platform delivery,Online,cybersource_creditcard,1929,0,0,0,0,39,"1 3.5杯雞, 1 嫩蔥爆鮮牛, 1 湘西高麗菜, 1 厚煎菜脯蛋, 1 雲耳腐乳雞, 1 香炒花椰菜, 6 台梗九號優質米, 1 甘蔗四季青茶",no,yes
時時香 (微風南山店),n71y-6zyw,FP_TW,n71y,Delivered,2021-10-03 17:27,2021-10-03 17:31,,,,,,2021-10-03 17:51,2021-10-03 18:08,大安區 106,Platform delivery,Online,cybersource_creditcard,1210,0,0,0,0,0,"1 麻油松阪豬, 1 厚煎菜脯蛋, 1 3.5杯雞, 1 香炒花椰菜, 3 台梗九號優質米",no,yes
時時香 (微風南山店),n71y-jatt,FP_TW,n71y,Delivered,2021-10-03 17:45,2021-10-03 17:45,,,,,,,2021-10-03 18:17,,Pickup,Online,cybersource_creditcard,910,0,0,300,0,0,"1 超級麻婆豆腐, 1 阿婆紅燒肉, 1 宮保雞丁, 1 台梗九號優質米",no,yes
瓦城泰國料理 (內湖潤泰店),nc1l-5kzf,FP_TW,nc1l,Delivered,2021-10-03 14:01,2021-10-03 14:02,,,,,,2021-10-03 14:21,2021-10-03 14:27,Taipei City 114,Platform delivery,Online,cybersource_creditcard,935,0,0,30,0,0,"1 蠔油炒時蔬, 1 綠咖哩椰汁雞, 1 BBQ嫩烤松阪豬, 3 紅藜米",no,yes
瓦城泰國料理 (內湖潤泰店),nc1l-ch0c,FP_TW,nc1l,Delivered,2021-10-03 19:00,2021-10-03 19:02,,,,,,2021-10-03 19:14,2021-10-03 19:24,內湖區 114,Platform delivery,Online,cybersource_creditcard,579,0,0,0,0,0,"1 辣炒豬肉, 1 辣炒高麗菜, 1 泰國茉莉香米, 1 泰國冰奶茶【400ml】",no,yes
瓦城泰國料理 (內湖潤泰店),nc1l-vom8,FP_TW,nc1l,Delivered,2021-10-03 18:14,2021-10-03 18:17,,,,,,2021-10-03 18:39,2021-10-03 18:47,內湖區 114,Platform delivery,Online,cybersource_creditcard,1080,0,0,200,0,0,"3 泰國茉莉香米, 1 辣炒豬肉, 1 綠咖哩椰汁雞, 1 辣炒高麗菜, 1 三色糖醋排骨",no,yes
1010湘 (淡水店),nnwo-qk1h,FP_TW,nnwo,Delivered,2021-10-03 15:58,2021-10-03 16:00,,,,,,2021-10-03 16:33,2021-10-03 16:49,New Taipei City 251,Platform delivery,Online,cybersource_creditcard,820,0,0,0,0,39,"1 百香果翠茶【495ml】, 2 台灣西螺米, 2 松子年糕牛肉",no,yes
1010湘 (淡水店),nnwo-skth,FP_TW,nnwo,Delivered,2021-10-03 15:59,2021-10-03 16:02,,,,,,2021-10-03 16:32,2021-10-03 16:43,新北市 251,Platform delivery,Online,cybersource_creditcard,1220,0,0,50,0,0,"1 經典人氣 2人餐 [1 台灣西螺米, 1 鄉里小炒肉]",no,yes
1010湘 (淡水店),nnwo-t39t,FP_TW,nnwo,Delivered,2021-10-03 12:58,2021-10-03 12:59,,,,,,2021-10-03 13:29,2021-10-03 13:46,淡水區 251,Platform delivery,Cash,COD,870,0,0,0,0,0,"3 台灣西螺米, 1 鮮菇燴時蔬, 1 松子年糕牛肉, 1 香干豬肉絲",no,yes
1010湘 (淡水店),nnwo-ue01,FP_TW,nnwo,Delivered,2021-10-03 12:44,2021-10-03 12:47,,,,,,2021-10-03 13:31,2021-10-03 13:43,New Taipei City 251,Platform delivery,Online,cybersource_creditcard,840,0,0,30,0,0,"1 東安仔雞, 1 鄉里小炒肉, 1 鮮菇燴時蔬, 4 台灣西螺米",no,yes
非常泰 (大安店),nr58-g0g2,FP_TW,nr58,Delivered,2021-10-03 16:46,2021-10-03 18:27,,,,,,2021-10-03 18:49,2021-10-03 18:56,Taipei City 106,Platform delivery,Online,cybersource_creditcard,1220,0,0,50,0,0,"1 經典人氣 2人餐 [1 白飯, 1 辣炒牛肉], 1 白飯",yes,yes
非常泰 (大安店),nr58-xh7w,FP_TW,nr58,Delivered,2021-10-03 18:41,2021-10-03 18:45,,,,,,2021-10-03 19:03,2021-10-03 19:22,Taipei City 100,Platform delivery,Online,cybersource_creditcard,1150,0,0,200,0,0,"1 經典人氣 2人餐 [1 白飯, 1 辣炒豬肉]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-0dhd,FP_TW,o215,Delivered,2021-10-03 12:46,2021-10-03 12:47,,,,,,2021-10-03 13:16,2021-10-03 13:20,三重區 241,Platform delivery,Cash,COD,530,0,0,0,0,29,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-4fz0,FP_TW,o215,Delivered,2021-10-03 13:45,2021-10-03 13:47,,,,,,2021-10-03 14:16,2021-10-03 14:29,三重區 241,Platform delivery,Cash,COD,1397,0,0,0,0,49,"1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 3 泰國奶茶【冰】, 2 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 泰式椰汁牛肉餐盒, 1 泰式椰汁炒雞肉餐盒",no,yes
瓦城泰式個人餐盒 (三重一店),o215-4gvf,FP_TW,o215,Delivered,2021-10-03 13:46,2021-10-03 13:47,,,,,,2021-10-03 14:16,2021-10-03 14:25,三重區 241,Platform delivery,Cash,COD,170,0,0,0,0,39,1 泰式椰汁炒雞肉餐盒,no,yes
瓦城泰式個人餐盒 (三重一店),o215-4udn,FP_TW,o215,Delivered,2021-10-03 11:25,2021-10-03 11:26,,,,,,2021-10-03 11:46,2021-10-03 11:58,新北市 241,Platform delivery,Cash,COD,250,0,0,0,0,49,1 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (三重一店),o215-4xib,FP_TW,o215,Delivered,2021-10-03 17:29,2021-10-03 17:31,,,,,,2021-10-03 18:03,2021-10-03 18:21,新北市 241,Platform delivery,Online,cybersource_creditcard,500,0,0,30,0,0,"1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-6c28,FP_TW,o215,Delivered,2021-10-03 14:53,2021-10-03 14:55,,,,,,2021-10-03 15:20,2021-10-03 15:31,新北市 247,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,59,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-famn,FP_TW,o215,Delivered,2021-10-03 11:23,2021-10-03 11:24,,,,,,2021-10-03 11:51,2021-10-03 11:58,三重區 241,Platform delivery,Cash,COD,200,0,0,0,0,39,1 泰式香辣雞腿餐盒,no,yes
瓦城泰式個人餐盒 (三重一店),o215-h9p5,FP_TW,o215,Delivered,2021-10-03 19:25,2021-10-03 19:26,,,,,,2021-10-03 19:50,2021-10-03 19:59,三重區 241,Platform delivery,Cash,COD,430,0,0,0,0,29,"1 泰式椰汁牛肉餐盒, 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-i97o,FP_TW,o215,Delivered,2021-10-03 14:02,2021-10-03 14:03,,,,,,2021-10-03 14:31,2021-10-03 14:35,Sanchong District 241,Platform delivery,Online,cybersource_creditcard,299,0,0,0,0,29,"1 泰式香辣雞腿餐盒, 1 泰國奶茶【冰】",no,yes
瓦城泰式個人餐盒 (三重一店),o215-mufx,FP_TW,o215,Delivered,2021-10-03 18:27,2021-10-03 18:29,,,,,,2021-10-03 19:09,2021-10-03 19:22,New Taipei City 241,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 泰式香辣雞腿餐盒,no,yes
瓦城泰式個人餐盒 (三重一店),o215-pye0,FP_TW,o215,Delivered,2021-10-03 12:49,2021-10-03 12:51,,,,,,2021-10-03 13:18,2021-10-03 13:30,New Taipei City 247,Platform delivery,Online,cybersource_creditcard,530,0,0,0,0,0,"1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒], 1 椒麻雞飯餐盒 [1 椒麻雞餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-qj68,FP_TW,o215,Delivered,2021-10-03 17:49,2021-10-03 17:51,,,,,,2021-10-03 18:20,2021-10-03 18:32,三重區 241,Platform delivery,Online,cybersource_creditcard,630,0,0,0,0,49,"1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒], 1 泰式椰汁牛肉餐盒, 1 泰式香辣雞腿餐盒",no,yes
瓦城泰式個人餐盒 (三重一店),o215-sd0r,FP_TW,o215,Delivered,2021-10-03 17:16,2021-10-03 17:17,,,,,,2021-10-03 17:40,2021-10-03 17:56,士林區 111,Platform delivery,Online,ApplePay,500,0,0,0,0,0,"1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 辣炒豬肉餐盒 [1 辣炒豬肉餐盒]",no,yes
瓦城泰式個人餐盒 (三重一店),o215-vtjj,FP_TW,o215,Delivered,2021-10-03 17:39,2021-10-03 17:40,,,,,,2021-10-03 18:18,2021-10-03 18:32,大同區,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒]",no,yes
時時香中式個人餐盒 (新店店),o2w6-7mz8,FP_TW,o2w6,Delivered,2021-10-03 17:27,2021-10-03 17:28,,,,,,2021-10-03 17:49,2021-10-03 18:00,台北市 116,Platform delivery,Cash,COD,570,0,0,0,0,49,"1 宮保雞丁餐盒 [1 宮保雞丁餐盒], 1 糖醋雞丁餐盒, 1 香干炒豬肉餐盒",no,yes
